# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
8.12346418e-02  2.35305316e+00  2.08841245e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.10715145e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.12523057e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.14262653e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.15931673e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.17527930e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.19049315e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.20493801e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.21859453e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.23144425e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.24346973e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.25465452e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.26498325e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.27444167e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.28301664e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.29069623e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.29746969e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.30332753e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.30826150e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.31226465e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.31533134e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.31745729e+01  0.00000000e+00  0.00000000e+00
8.12346418e-02  2.35305316e+00  2.31863996e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.14585593e-04  -6.18936647e+01  -9.61207853e-01
8.35434594e-02  2.43543798e+00  6.03861430e-04  -6.18936669e+01  -9.61207909e-01
8.35434594e-02  2.43543798e+00  1.48458275e-03  -6.18936785e+01  -9.61208208e-01
8.35434594e-02  2.43543798e+00  2.75776215e-03  -6.18937124e+01  -9.61209083e-01
8.35434594e-02  2.43543798e+00  4.42460496e-03  -6.18937876e+01  -9.61211023e-01
8.35434594e-02  2.43543798e+00  6.48666370e-03  -6.18939289e+01  -9.61214669e-01
8.35434594e-02  2.43543798e+00  8.94585399e-03  -6.18941673e+01  -9.61220819e-01
8.35434594e-02  2.43543798e+00  1.18044591e-02  -6.18945398e+01  -9.61230432e-01
8.35434594e-02  2.43543798e+00  1.50651330e-02  -6.18950900e+01  -9.61244630e-01
8.35434594e-02  2.43543798e+00  1.87309030e-02  -6.18958680e+01  -9.61264707e-01
8.35434594e-02  2.43543798e+00  2.28051730e-02  -6.18969307e+01  -9.61292131e-01
8.35434594e-02  2.43543798e+00  2.72917266e-02  -6.18983420e+01  -9.61328555e-01
8.35434594e-02  2.43543798e+00  3.21947309e-02  -6.19001731e+01  -9.61375821e-01
8.35434594e-02  2.43543798e+00  3.75187407e-02  -6.19025030e+01  -9.61435968e-01
8.35434594e-02  2.43543798e+00  4.32687024e-02  -6.19054185e+01  -9.61511247e-01
8.35434594e-02  2.43543798e+00  4.94499593e-02  -6.19090148e+01  -9.61604124e-01
8.35434594e-02  2.43543798e+00  5.60682559e-02  -6.19133958e+01  -9.61717295e-01
8.35434594e-02  2.43543798e+00  6.31297443e-02  -6.19186745e+01  -9.61853699e-01
8.35434594e-02  2.43543798e+00  7.06409889e-02  -6.19249735e+01  -9.62016530e-01
8.35434594e-02  2.43543798e+00  7.86089734e-02  -6.19324252e+01  -9.62209249e-01
8.35434594e-02  2.43543798e+00  8.70411066e-02  -6.19411729e+01  -9.62435603e-01
8.35434594e-02  2.43543798e+00  9.59452294e-02  -6.19513706e+01  -9.62699643e-01
8.35434594e-02  2.43543798e+00  1.05329622e-01  -6.19631838e+01  -9.63005736e-01
8.35434594e-02  2.43543798e+00  1.15203012e-01  -6.19767902e+01  -9.63358590e-01
8.35434594e-02  2.43543798e+00  1.25574579e-01  -6.19923799e+01  -9.63763272e-01
8.35434594e-02  2.43543798e+00  1.36453969e-01  -6.20101563e+01  -9.64225229e-01
8.35434594e-02  2.43543798e+00  1.47851295e-01  -6.20303362e+01  -9.64750315e-01
8.35434594e-02  2.43543798e+00  1.59777152e-01  -6.20531509e+01  -9.65344814e-01
8.35434594e-02  2.43543798e+00  1.72242622e-01  -6.20788460e+01  -9.66015466e-01
8.35434594e-02  2.43543798e+00  1.85259287e-01  -6.21076823e+01  -9.66769499e-01
8.35434594e-02  2.43543798e+00  1.98839235e-01  -6.21399361e+01  -9.67614652e-01
8.35434594e-02  2.43543798e+00  2.12995070e-01  -6.21758996e+01  -9.68559214e-01
8.35434594e-02  2.43543798e+00  2.27739927e-01  -6.22158809e+01  -9.69612054e-01
8.35434594e-02  2.43543798e+00  2.43087477e-01  -6.22602041e+01  -9.70782655e-01
8.35434594e-02  2.43543798e+00  2.59051937e-01  -6.23092094e+01  -9.72081151e-01
8.35434594e-02  2.43543798e+00  2.75648087e-01  -6.23632529e+01  -9.73518366e-01
8.35434594e-02  2.43543798e+00  2.92891275e-01  -6.24227054e+01  -9.75105851e-01
8.35434594e-02  2.43543798e+00  3.10797432e-01  -6.24879524e+01  -9.76855924e-01
8.35434594e-02  2.43543798e+00  3.29383080e-01  -6.25593921e+01  -9.78781709e-01
8.35434594e-02  2.43543798e+00  3.48665347e-01  -6.26374341e+01  -9.80897175e-01
8.35434594e-02  2.43543798e+00  3.68661976e-01  -6.27224965e+01  -9.83217175e-01
8.35434594e-02  2.43543798e+00  3.89391339e-01  -6.28150034e+01  -9.85757481e-01
8.35434594e-02  2.43543798e+00  4.10872446e-01  -6.29153802e+01  -9.88534814e-01
8.35434594e-02  2.43543798e+00  4.33124960e-01  -6.30240490e+01  -9.91566869e-01
8.35434594e-02  2.43543798e+00  4.56169207e-01  -6.31414216e+01  -9.94872334e-01
8.35434594e-02  2.43543798e+00  4.80026188e-01  -6.32678919e+01  -9.98470894e-01
8.35434594e-02  2.43543798e+00  5.04717593e-01  -6.34038253e+01  -1.00238322e+00
8.35434594e-02  2.43543798e+00  5.30265809e-01  -6.35495464e+01  -1.00663092e+00
8.35434594e-02  2.43543798e+00  5.56693934e-01  -6.37053235e+01  -1.01123651e+00
8.35434594e-02  2.43543798e+00  5.84025789e-01  -6.38713492e+01  -1.01622328e+00
8.35434594e-02  2.43543798e+00  6.12285928e-01  -6.40477174e+01  -1.02161517e+00
8.35434594e-02  2.43543798e+00  6.41499650e-01  -6.42343947e+01  -1.02743653e+00
8.35434594e-02  2.43543798e+00  6.71693009e-01  -6.44311847e+01  -1.03371185e+00
8.35434594e-02  2.43543798e+00  7.02892824e-01  -6.46376860e+01  -1.04046533e+00
8.35434594e-02  2.43543798e+00  7.35126690e-01  -6.48532392e+01  -1.04772038e+00
8.35434594e-02  2.43543798e+00  7.68422986e-01  -6.50768645e+01  -1.05549884e+00
8.35434594e-02  2.43543798e+00  8.02810888e-01  -6.53071838e+01  -1.06382013e+00
8.35434594e-02  2.43543798e+00  8.38320370e-01  -6.55423275e+01  -1.07269998e+00
8.35434594e-02  2.43543798e+00  8.74982219e-01  -6.57798221e+01  -1.08214887e+00
8.35434594e-02  2.43543798e+00  9.12828036e-01  -6.60164537e+01  -1.09217003e+00
8.35434594e-02  2.43543798e+00  9.51890247e-01  -6.62481046e+01  -1.10275687e+00
8.35434594e-02  2.43543798e+00  9.92202106e-01  -6.64695581e+01  -1.11388969e+00
8.35434594e-02  2.43543798e+00  1.03379770e+00  -6.66742662e+01  -1.12553157e+00
8.35434594e-02  2.43543798e+00  1.07671194e+00  -6.68540756e+01  -1.13762315e+00
8.35434594e-02  2.43543798e+00  1.12098059e+00  -6.69989075e+01  -1.15007619e+00
8.35434594e-02  2.43543798e+00  1.16664024e+00  -6.70963891e+01  -1.16276545e+00
8.35434594e-02  2.43543798e+00  1.21372832e+00  -6.71314345e+01  -1.17551886e+00
8.35434594e-02  2.43543798e+00  1.26228311e+00  -6.70857819e+01  -1.18810550e+00
8.35434594e-02  2.43543798e+00  1.31234368e+00  -6.69374980e+01  -1.20022123e+00
8.35434594e-02  2.43543798e+00  1.36394997e+00  -6.66604743e+01  -1.21147179e+00
8.35434594e-02  2.43543798e+00  1.41714270e+00  -6.62239576e+01  -1.22135350e+00
8.35434594e-02  2.43543798e+00  1.47196344e+00  -6.55921844e+01  -1.22923195e+00
8.35434594e-02  2.43543798e+00  1.52845450e+00  -6.47242204e+01  -1.23431978e+00
8.35434594e-02  2.43543798e+00  1.58665903e+00  -6.35741590e+01  -1.23565572e+00
8.35434594e-02  2.43543798e+00  1.64662091e+00  -6.20918843e+01  -1.23208821e+00
8.35434594e-02  2.43543798e+00  1.70838477e+00  -6.02246705e+01  -1.22226939e+00
8.35434594e-02  2.43543798e+00  1.77199600e+00  -5.79199498e+01  -1.20466760e+00
8.35434594e-02  2.43543798e+00  1.83750065e+00  -5.51296093e+01  -1.17760963e+00
8.35434594e-02  2.43543798e+00  1.90494548e+00  -5.18161438e+01  -1.13936730e+00
8.35434594e-02  2.43543798e+00  1.97437788e+00  -4.79608292e+01  -1.08830436e+00
8.35434594e-02  2.43543798e+00  2.04584586e+00  -4.35737073e+01  -1.02309838e+00
8.35434594e-02  2.43543798e+00  2.11939800e+00  -3.87045205e+01  -9.43043823e-01
8.35434594e-02  2.43543798e+00  2.19508345e+00  -3.34527548e+01  -8.48423085e-01
8.35434594e-02  2.43543798e+00  2.27295181e+00  -2.79737552e+01  -7.40898468e-01
8.35434594e-02  2.43543798e+00  2.35305316e+00  -2.24768201e+01  -6.23829959e-01
8.35434594e-02  2.43543798e+00  2.43543798e+00  -1.72109902e+01  -5.02372674e-01
8.35434594e-02  2.43543798e+00  2.52015707e+00  -1.24359187e+01  -3.83180975e-01
8.35434594e-02  2.43543798e+00  2.60726154e+00  -8.37958142e+00  -2.73588453e-01
8.35434594e-02  2.43543798e+00  2.69680271e+00  -5.19159410e+00  -1.80288096e-01
8.35434594e-02  2.43543798e+00  2.78883206e+00  -2.90779575e+00  -1.07803157e-01
8.35434594e-02  2.43543798e+00  2.88340114e+00  -1.44282744e+00  -5.73101972e-02
8.35434594e-02  2.43543798e+00  2.98056153e+00  -6.19050192e-01  -2.64330788e-02
8.35434594e-02  2.43543798e+00  3.08036470e+00  -2.23106156e-01  -1.02721962e-02
8.35434594e-02  2.43543798e+00  3.18286199e+00  -6.52428877e-02  -3.24768757e-03
8.35434594e-02  2.43543798e+00  3.28810447e+00  -1.48538728e-02  -8.01169593e-04
8.35434594e-02  2.43543798e+00  3.39614288e+00  -2.50624864e-03  -1.46710702e-04
8.35434594e-02  2.43543798e+00  3.50702747e+00  -2.95518400e-04  -1.87931464e-05
8.35434594e-02  2.43543798e+00  3.62080798e+00  -2.27076886e-05  -1.56916412e-06
8.35434594e-02  2.43543798e+00  3.73753344e+00  -1.04644165e-06  -7.85312511e-08
8.35434594e-02  2.43543798e+00  3.85725213e+00  -2.62047112e-08  -2.13264756e-09
8.35434594e-02  2.43543798e+00  3.98001141e+00  -3.17230084e-10  -2.79337925e-11
8.35434594e-02  2.43543798e+00  4.10585758e+00  -1.61639543e-12  -1.53518184e-13
8.35434594e-02  2.43543798e+00  4.23483580e+00  -2.94280216e-15  -3.00291927e-16
8.35434594e-02  2.43543798e+00  4.36698993e+00  -1.57765461e-18  -1.72190699e-19
8.35434594e-02  2.43543798e+00  4.50236235e+00  -1.98274460e-22  -2.30321405e-23
8.35434594e-02  2.43543798e+00  4.64099387e+00  -4.46654980e-27  -5.49373712e-28
8.35434594e-02  2.43543798e+00  4.78292353e+00  -1.31583163e-32  -1.70485626e-33
8.35434594e-02  2.43543798e+00  4.92818849e+00  -3.50253130e-39  -4.75695993e-40
8.35434594e-02  2.43543798e+00  5.07682381e+00  -5.46478482e-47  -7.74536934e-48
8.35434594e-02  2.43543798e+00  5.22886232e+00  -3.01434393e-56  -4.44128746e-57
8.35434594e-02  2.43543798e+00  5.38433445e+00  -3.25962592e-67  -4.97700674e-68
8.35434594e-02  2.43543798e+00  5.54326804e+00  -3.47862008e-80  -5.49118023e-81
8.35434594e-02  2.43543798e+00  5.70568817e+00  -1.65017876e-95  -2.68881393e-96
8.35434594e-02  2.43543798e+00  5.87161696e+00  -1.37965742e-113  -2.31850408e-114
8.35434594e-02  2.43543798e+00  6.04107342e+00  -6.96552234e-135  -1.20705155e-135
8.35434594e-02  2.43543798e+00  6.21407322e+00  -6.15849698e-160  -1.10094182e-160
8.35434594e-02  2.43543798e+00  6.39062854e+00  -2.28652519e-189  -4.22059335e-190
8.35434594e-02  2.43543798e+00  6.57074782e+00  -6.88683720e-224  -1.31424741e-224
8.35434594e-02  2.43543798e+00  6.75443563e+00  -2.54370357e-264  -5.02632823e-265
8.35434594e-02  2.43543798e+00  6.94169244e+00  -1.31963186e-311  -2.70460033e-312
8.35434594e-02  2.43543798e+00  7.13251443e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  7.32689329e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  7.52481603e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  7.72626477e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  7.93121659e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  8.13964330e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  8.35151126e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  8.56678122e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  8.78540811e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  9.00734089e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  9.23252241e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  9.46088920e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  9.69237133e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  9.92689233e+00  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.01643690e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.04047112e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.06478220e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.08935974e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.11419262e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.13926901e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.16457635e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.19010136e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.21583001e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.24174756e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.26783853e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.29408674e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.32047525e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.34698643e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.37360196e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.40030281e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.42706927e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.45388099e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.48071695e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.50755554e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.53437453e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.56115112e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.58786196e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.61448320e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.64099049e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.66735903e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.69356362e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.71957868e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.74537827e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.77093621e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.79622603e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.82122107e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.84589452e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.87021947e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.89416895e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.91771600e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.94083371e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.96349527e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  1.98567405e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.00734362e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.02847785e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.04905094e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.06903746e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.08841245e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.10715145e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.12523057e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.14262653e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.15931673e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.17527930e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.19049315e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.20493801e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.21859453e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.23144425e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.24346973e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.25465452e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.26498325e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.27444167e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.28301664e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.29069623e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.29746969e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.30332753e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.30826150e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.31226465e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.31533134e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.31745729e+01  0.00000000e+00  0.00000000e+00
8.35434594e-02  2.43543798e+00  2.31863996e+01  0.00000000e+00  0.00000000e+00
8.59032447e-02  2.52015707e+00  1.14585593e-04  -4.02617076e+01  -7.58214211e-01
8.59032447e-02  2.52015707e+00  6.03861430e-04  -4.02617095e+01  -7.58214253e-01
8.59032447e-02  2.52015707e+00  1.48458275e-03  -4.02617193e+01  -7.58214473e-01
8.59032447e-02  2.52015707e+00  2.75776215e-03  -4.02617481e+01  -7.58215118e-01
8.59032447e-02  2.52015707e+00  4.42460496e-03  -4.02618120e+01  -7.58216547e-01
8.59032447e-02  2.52015707e+00  6.48666370e-03  -4.02619321e+01  -7.58219233e-01
8.59032447e-02  2.52015707e+00  8.94585399e-03  -4.02621345e+01  -7.58223764e-01
8.59032447e-02  2.52015707e+00  1.18044591e-02  -4.02624510e+01  -7.58230845e-01
8.59032447e-02  2.52015707e+00  1.50651330e-02  -4.02629184e+01  -7.58241304e-01
8.59032447e-02  2.52015707e+00  1.87309030e-02  -4.02635793e+01  -7.58256094e-01
8.59032447e-02  2.52015707e+00  2.28051730e-02  -4.02644821e+01  -7.58276297e-01
8.59032447e-02  2.52015707e+00  2.72917266e-02  -4.02656810e+01  -7.58303130e-01
8.59032447e-02  2.52015707e+00  3.21947309e-02  -4.02672366e+01  -7.58337949e-01
8.59032447e-02  2.52015707e+00  3.75187407e-02  -4.02692160e+01  -7.58382258e-01
8.59032447e-02  2.52015707e+00  4.32687024e-02  -4.02716930e+01  -7.58437713e-01
8.59032447e-02  2.52015707e+00  4.94499593e-02  -4.02747485e+01  -7.58506133e-01
8.59032447e-02  2.52015707e+00  5.60682559e-02  -4.02784708e+01  -7.58589503e-01
8.59032447e-02  2.52015707e+00  6.31297443e-02  -4.02829561e+01  -7.58689988e-01
8.59032447e-02  2.52015707e+00  7.06409889e-02  -4.02883087e+01  -7.58809940e-01
8.59032447e-02  2.52015707e+00  7.86089734e-02  -4.02946414e+01  -7.58951911e-01
8.59032447e-02  2.52015707e+00  8.70411066e-02  -4.03020760e+01  -7.59118660e-01
8.59032447e-02  2.52015707e+00  9.59452294e-02  -4.03107439e+01  -7.59313170e-01
8.59032447e-02  2.52015707e+00  1.05329622e-01  -4.03207863e+01  -7.59538660e-01
8.59032447e-02  2.52015707e+00  1.15203012e-01  -4.03323547e+01  -7.59798597e-01
8.59032447e-02  2.52015707e+00  1.25574579e-01  -4.03456116e+01  -7.60096713e-01
8.59032447e-02  2.52015707e+00  1.36453969e-01  -4.03607308e+01  -7.60437023e-01
8.59032447e-02  2.52015707e+00  1.47851295e-01  -4.03778981e+01  -7.60823837e-01
8.59032447e-02  2.52015707e+00  1.59777152e-01  -4.03973116e+01  -7.61261785e-01
8.59032447e-02  2.52015707e+00  1.72242622e-01  -4.04191824e+01  -7.61755832e-01
8.59032447e-02  2.52015707e+00  1.85259287e-01  -4.04437348e+01  -7.62311301e-01
8.59032447e-02  2.52015707e+00  1.98839235e-01  -4.04712070e+01  -7.62933894e-01
8.59032447e-02  2.52015707e+00  2.12995070e-01  -4.05018516e+01  -7.63629716e-01
8.59032447e-02  2.52015707e+00  2.27739927e-01  -4.05359356e+01  -7.64405297e-01
8.59032447e-02  2.52015707e+00  2.43087477e-01  -4.05737410e+01  -7.65267623e-01
8.59032447e-02  2.52015707e+00  2.59051937e-01  -4.06155646e+01  -7.66224157e-01
8.59032447e-02  2.52015707e+00  2.75648087e-01  -4.06617187e+01  -7.67282868e-01
